End of Period / SORA Value Date,Unnamed: 1,Unnamed: 2,Interbank Overnight,Interbank 1-Week,Interbank 1-Month,Interbank 2-Month,Interbank 3-Month,Interbank 6-Month,Interbank 12-Month,3-Month Commercial Bills,3-Month US$ SIBOR,Singapore Overnight Rate Average,SGS Repo Overnight Rate,SF Deposit Rate,SF Borrowing Rate,RMB Overnight Rate
,,22.0,2024-03-25 00:00:00,4.2656,1.0670072585,3.7417,3.6564,3.7086,2196,4.7,3.7,Normal,,,,
,,25.0,2024-03-26 00:00:00,4.0357,1.0671252344,3.7488,3.6634,3.7101,1211,4.4,3,Normal,,,,
,,26.0,2024-03-27 00:00:00,3.953,1.0672408056,3.7558,3.669,3.7106,1712,4.3,3.6,Normal,,,,
,,27.0,2024-03-28 00:00:00,3.8954,1.067354705,3.7621,3.6762,3.7116,2329,4.1,2.5,Normal,,,,
,,28.0,2024-04-01 00:00:00,3.6851,1.0677857526,3.7526,3.6829,3.7106,2540,4.2,2,Normal,,,,
,Apr,1.0,2024-04-02 00:00:00,3.7,1.0678939939,3.7501,3.6838,3.7099,1882,3.9,2,Normal,,,,
,,2.0,2024-04-03 00:00:00,3.6119,1.0679996685,3.7448,3.6838,3.7097,3975,3.8,2.9,Normal,,,,
,,3.0,2024-04-04 00:00:00,3.5062,1.0681022609,3.7361,3.6804,3.7092,4281,3.75,3,Normal,,,,
,,4.0,2024-04-05 00:00:00,3.5261,1.0682054454,3.7333,3.6771,3.7088,4188,3.65,3.3,Normal,,,,
,,5.0,2024-04-08 00:00:00,3.4176,1.0685055029,3.7147,3.6666,3.7023,4603,3.65,2.5,Normal,,,,
,,8.0,2024-04-09 00:00:00,3.3676,1.0686040864,3.7055,3.6615,3.6994,2153,3.6,2.85,Normal,,,,
,,9.0,2024-04-11 00:00:00,3.4145,1.0688040178,3.6902,3.654,3.6961,2731,3.6,3,Normal,,,,
,,11.0,2024-04-12 00:00:00,3.3997,1.0689035689,3.6871,3.6497,3.6948,2735,3.55,2.5,Normal,,,,
,,12.0,2024-04-15 00:00:00,3.4699,1.0692084172,3.6899,3.6406,3.6904,2338,3.6,3.2,Normal,,,,
,,15.0,2024-04-16 00:00:00,3.4112,1.0693083428,3.6848,3.6387,3.6884,2276,3.6,3.1,Normal,,,,
,,16.0,2024-04-17 00:00:00,3.4259,1.0694087084,3.6802,3.6363,3.6866,2724,3.6,2.85,Normal,,,,
,,17.0,2024-04-18 00:00:00,3.3029,1.0695054796,3.6717,3.6329,3.6839,1604,3.6,2.8,Normal,,,,
,,18.0,2024-04-19 00:00:00,3.4439,1.0696063911,3.6603,3.6319,3.6821,2520,3.65,3.1,Normal,,,,
,,19.0,2024-04-22 00:00:00,3.6491,1.0699271939,3.636,3.639,3.6785,3500,3.85,3,Normal,,,,
,,22.0,2024-04-23 00:00:00,3.6084,1.0700329672,3.6148,3.6397,3.6768,2175,3.8,3,Normal,,,,
,,23.0,2024-04-24 00:00:00,3.5612,1.0701373673,3.592,3.6403,3.6752,3205,3.8,2.5,Normal,,,,
,,24.0,2024-04-25 00:00:00,3.5281,1.070240807,3.5682,3.6416,3.6741,2449,3.85,3,Normal,,,,
,,25.0,2024-04-26 00:00:00,3.587,1.0703459839,3.5536,3.6421,3.6732,3069,3.8,3,Normal,,,,
,,26.0,2024-04-29 00:00:00,3.6559,1.0706676067,3.5353,3.6466,3.6717,2299,3.85,3.2,Normal,,,,
,,29.0,2024-04-30 00:00:00,3.5085,1.0707705228,3.5296,3.6465,3.6705,1952,3.7,3,Normal,,,,
,,30.0,2024-05-02 00:00:00,3.5066,1.0709762633,3.5117,3.6491,3.6674,2431,3.8,2.75,Normal,,,,
,May,2.0,2024-05-03 00:00:00,3.6458,1.0710832377,3.5128,3.6508,3.6672,3088,3.8,3,Normal,,,,
,,3.0,2024-05-06 00:00:00,3.7521,1.0714135509,3.5397,3.6583,3.6669,2714,4,3,Normal,,,,
,,6.0,2024-05-07 00:00:00,3.7687,1.0715241766,3.5515,3.6598,3.6678,2767,3.9,3,Normal,,,,
,,7.0,2024-05-08 00:00:00,3.8329,1.0716366984,3.5654,3.6626,3.6693,3111,4.1,2.5,Normal,,,,
,,8.0,2024-05-09 00:00:00,3.9685,1.0717532132,3.5855,3.6691,3.6724,1755,4,3.2,Normal,,,,
,,9.0,2024-05-10 00:00:00,3.9447,1.0718690418,3.6032,3.6742,3.675,1058,4.05,3.3,Normal,,,,
,,10.0,2024-05-13 00:00:00,4.0076,1.0722221066,3.6613,3.6917,3.6813,2432,4.1,3.2,Normal,,,,
,,13.0,2024-05-14 00:00:00,3.7153,1.0723312471,3.6695,3.6957,3.6817,2241,4.1,3,Normal,,,,
,,14.0,2024-05-15 00:00:00,3.6486,1.0724384391,3.6755,3.6972,3.682,1918,3.95,3,Normal,,,,
,,15.0,2024-05-16 00:00:00,3.609,1.0725444783,3.6821,3.6962,3.6818,1645,3.75,3.2,Normal,,,,
,,16.0,2024-05-17 00:00:00,3.5697,1.0726493731,3.6869,3.6939,3.6814,2575,3.8,2.8,Normal,,,,
,,17.0,2024-05-20 00:00:00,3.5899,1.0729658694,3.6994,3.6872,3.6772,2220,3.85,3,Normal,,,,
,,20.0,2024-05-21 00:00:00,3.5778,1.0730710435,3.697,3.6852,3.6767,2218,3.75,2.9,Normal,,,,
,,21.0,2024-05-23 00:00:00,3.4585,1.0732743978,3.6856,3.6807,3.6741,2462,3.8,2.7,Normal,,,,
,,23.0,2024-05-24 00:00:00,3.5511,1.0733788171,3.6853,3.6776,3.6734,1039,3.7,2.6,Normal,,,,
,,24.0,2024-05-27 00:00:00,3.6756,1.0737030893,3.6938,3.6732,3.6745,2444,4,2.8,Normal,,,,
,,27.0,2024-05-28 00:00:00,3.6622,1.0738108185,3.694,3.6727,3.6745,2495,3.85,2.5,Normal,,,,
,,28.0,2024-05-29 00:00:00,3.5476,1.073915187,3.6904,3.67,3.6749,1476,3.75,3,Normal,,,,
,,29.0,2024-05-30 00:00:00,3.5409,1.0740193686,3.6915,3.6689,3.675,1243,3.7,2.8,Normal,,,,
,,30.0,2024-05-31 00:00:00,3.5289,1.0741232071,3.6866,3.6678,3.6746,2195,3.7,2.8,Normal,,,,
,,31.0,2024-06-03 00:00:00,3.5222,1.0744341614,3.6836,3.6597,3.6721,2037,3.8,2.9,Normal,,,,
,Jun,3.0,2024-06-04 00:00:00,3.8181,1.0745465531,3.6857,3.6602,3.6728,2379,4.05,3.5,Normal,,,,
,,4.0,2024-06-05 00:00:00,3.8127,1.0746587975,3.6877,3.6624,3.6734,1743,4,3.2,Normal,,,,
,,5.0,2024-06-06 00:00:00,3.8523,1.0747722197,3.691,3.6651,3.6741,1767,4,3.2,Normal,,,,
,,6.0,2024-06-07 00:00:00,3.6378,1.0748793377,3.6867,3.6656,3.6736,2327,3.9,2.9,Normal,,,,
,,7.0,2024-06-10 00:00:00,3.8491,1.0752193912,3.6803,3.6723,3.6727,1257,3.9,2.5,Normal,,,,
,,10.0,2024-06-11 00:00:00,3.594,1.0753252635,3.6669,3.6717,3.671,2349,3.75,2.8,Normal,,,,
,,11.0,2024-06-12 00:00:00,3.5291,1.0754292342,3.6514,3.6721,3.6692,1385,3.7,3,Normal,,,,
,,12.0,2024-06-13 00:00:00,3.6312,1.0755362232,3.6393,3.6742,3.6676,3277,3.75,3,Normal,,,,
,,13.0,2024-06-14 00:00:00,3.6365,1.075643379,3.6367,3.6769,3.6655,3141,3.8,2.5,Normal,,,,
,,14.0,2024-06-18 00:00:00,3.7736,1.0760882062,3.6586,3.6867,3.6662,4670,3.95,3,Normal,,,,
,,18.0,2024-06-19 00:00:00,3.6929,1.0761970798,3.6619,3.6856,3.6662,1812,3.9,3,Normal,,,,
,,19.0,2024-06-20 00:00:00,3.702,1.0763062327,3.6655,3.6836,3.6669,2396,3.95,2.8,Normal,,,,
,,20.0,2024-06-21 00:00:00,3.5845,1.0764119319,3.6658,3.6806,3.6677,2171,3.95,3,Normal,,,,
,,21.0,2024-06-24 00:00:00,3.6371,1.0767337141,3.6801,3.6633,3.6719,1662,3.9,2.8,Normal,,,,
,,24.0,2024-06-25 00:00:00,3.6709,1.0768420041,3.6799,3.6568,3.6733,1993,3.9,2.8,Normal,,,,
,,25.0,2024-06-26 00:00:00,3.565,1.0769471805,3.6764,3.6516,3.6742,1874,3.9,3,Normal,,,,
,,26.0,2024-06-27 00:00:00,3.5992,1.0770533764,3.6739,3.6478,3.6751,2065,3.85,2.7,Normal,,,,
,,27.0,2024-06-28 00:00:00,3.446,1.077155062,3.6669,3.6428,3.6762,1871,3.8,2.5,Normal,,,,
,,28.0,2024-07-01 00:00:00,3.4325,1.0774589526,3.6607,3.6336,3.6749,1092,4,2.5,Normal,,,,
,Jul,1.0,2024-07-02 00:00:00,3.4205,1.0775599237,3.6573,3.6305,3.6738,4187,3.65,3.2,Normal,,,,
,,2.0,2024-07-03 00:00:00,3.4141,1.0776607155,3.6537,3.6283,3.6727,3473,3.6,2.5,Normal,,,,
,,3.0,2024-07-04 00:00:00,3.4709,1.0777631936,3.6421,3.6279,3.6708,3123,3.65,3.35,Normal,,,,
,,4.0,2024-07-05 00:00:00,3.4839,1.0778660654,3.6311,3.6275,3.6689,3267,3.65,2.9,Normal,,,,
,,5.0,2024-07-08 00:00:00,3.5261,1.0781784487,3.6056,3.6311,3.6654,2408,3.85,2.7,Normal,,,,
,,8.0,2024-07-09 00:00:00,3.4634,1.0782807545,3.5927,3.6321,3.6634,2865,3.65,3.2,Normal,,,,
,,9.0,2024-07-10 00:00:00,3.4019,1.0783812532,3.5778,3.632,3.6614,2493,3.6,2.9,Normal,,,,
,,10.0,2024-07-11 00:00:00,3.4975,1.0784845858,3.5746,3.6329,3.66,2150,3.9,3,Normal,,,,
,,11.0,2024-07-12 00:00:00,3.4685,1.0785870714,3.5726,3.6337,3.6582,1357,3.65,2.8,Normal,,,,
,,12.0,2024-07-15 00:00:00,3.5537,1.0789021104,3.5598,3.6365,3.655,2762,3.75,3,Normal,,,,
,,15.0,2024-07-16 00:00:00,3.5134,1.0790059629,3.5511,3.6376,3.6546,2216,3.65,2.9,Normal,,,,
,,16.0,2024-07-17 00:00:00,3.5137,1.0791098342,3.5425,3.6386,3.6539,1214,3.7,3,Normal,,,,
,,17.0,2024-07-18 00:00:00,3.5413,1.0792145315,3.5347,3.6412,3.6535,2032,3.7,3.4,Normal,,,,
,,18.0,2024-07-19 00:00:00,3.5399,1.0793191976,3.5296,3.6423,3.6536,1803,3.7,2.9,Normal,,,,
,,19.0,2024-07-22 00:00:00,3.5864,1.0796373513,3.5241,3.6402,3.6561,1019,3.8,3,Normal,,,,
,,22.0,2024-07-23 00:00:00,3.5679,1.0797428866,3.5218,3.6397,3.6562,1594,3.7,2.5,Normal,,,,
,,23.0,2024-07-24 00:00:00,3.5239,1.0798471306,3.518,3.6393,3.6563,1133,3.65,2.8,Normal,,,,
,,24.0,2024-07-25 00:00:00,3.5458,1.0799520325,3.5139,3.6395,3.6571,1825,3.65,3,Normal,,,,
,,25.0,2024-07-26 00:00:00,3.6271,1.0800593502,3.5159,3.64,3.6575,2536,3.8,3,Normal,,,,
,,26.0,2024-07-29 00:00:00,3.6541,1.080383732,3.5321,3.6399,3.6598,2498,3.85,3.2,Normal,,,,
,,29.0,2024-07-30 00:00:00,3.5438,1.0804886269,3.5358,3.6403,3.66,1940,3.8,2.8,Normal,,,,
,,30.0,2024-07-31 00:00:00,3.4769,1.0805915515,3.5343,3.6389,3.66,1738,3.7,3.1,Normal,,,,
,,31.0,2024-08-01 00:00:00,3.4336,1.0806932041,3.5343,3.6381,3.6597,1060,3.75,2.9,Normal,,,,
,Aug,1.0,2024-08-02 00:00:00,3.5377,1.0807979485,3.5381,3.6384,3.6603,2402,3.7,3,Normal,,,,
,,2.0,2024-08-05 00:00:00,3.5838,1.0811163071,3.5504,3.634,3.6618,2220,3.7,3,Normal,,,,
,,5.0,2024-08-06 00:00:00,3.6111,1.0812232665,3.5532,3.6325,3.6618,2614,3.73,3,Normal,,,,
,,6.0,2024-08-07 00:00:00,3.5735,1.0813291228,3.5547,3.6303,3.6615,2227,3.7,3,Normal,,,,
,,7.0,2024-08-08 00:00:00,3.6052,1.0814359284,3.5573,3.6279,3.6616,1496,3.75,2.9,Normal,,,,
,,8.0,2024-08-12 00:00:00,3.5987,1.0818624231,3.5755,3.611,3.6646,2342,3.8,3,Normal,,,,
,,12.0,2024-08-13 00:00:00,3.6452,1.081970467,3.5784,3.607,3.6655,2083,3.85,3,Normal,,,,
,,13.0,2024-08-14 00:00:00,3.6717,1.0820793073,3.5823,3.6066,3.6673,1836,3.85,3,Normal,,,,
,,14.0,2024-08-15 00:00:00,3.6119,1.0821863858,3.5842,3.6062,3.6678,2949,3.85,3,Normal,,,,
,,15.0,2024-08-16 00:00:00,3.5144,1.082290584,3.5842,3.6051,3.6668,1838,3.85,3,Normal,,,,
,,16.0,2024-08-19 00:00:00,3.5236,1.0826040272,3.5834,3.6032,3.6626,1478,3.75,3,Normal,,,,
,,19.0,2024-08-20 00:00:00,3.5471,1.0827092356,3.5821,3.6027,3.661,1128,3.7,3,Normal,,,,
,,20.0,2024-08-21 00:00:00,3.3436,1.0828084177,3.5743,3.6001,3.6588,1578,3.55,2.8,Normal,,,,
,,21.0,2024-08-22 00:00:00,3.1973,1.0829032687,3.5617,3.5973,3.6565,2231,3.6,2.7,Normal,,,,
,,22.0,2024-08-23 00:00:00,3.1962,1.0829980954,3.5497,3.5944,3.6536,2722,3.4,2.5,Normal,,,,
,,23.0,2024-08-26 00:00:00,3.2314,1.0832857338,3.5172,3.5811,3.6435,1635,3.5,2.9,Normal,,,,
,,26.0,2024-08-27 00:00:00,3.2189,1.0833812677,3.5031,3.5761,3.6405,2958,3.5,2.5,Normal,,,,
,,27.0,2024-08-28 00:00:00,3.3159,1.0834796892,3.4922,3.5723,3.6383,2741,3.5,2.9,Normal,,,,
,,28.0,2024-08-29 00:00:00,3.3554,1.0835792922,3.4826,3.5702,3.6359,3169,3.55,2.8,Normal,,,,
,,29.0,2024-08-30 00:00:00,3.4319,1.0836811753,3.479,3.569,3.6351,2828,3.8,2.9,Normal,,,,
,,30.0,2024-09-02 00:00:00,3.5355,1.0839960812,3.484,3.5694,3.6324,1842,3.65,2.9,Normal,,,,
,Sep,2.0,2024-09-03 00:00:00,3.4466,1.0840984401,3.4796,3.5686,3.6306,2305,3.85,2.8,Normal,,,,
,,3.0,2024-09-04 00:00:00,3.5593,1.0842041561,3.4788,3.5657,3.6294,1086,3.95,3,Normal,,,,
,,4.0,2024-09-05 00:00:00,3.4622,1.084306998,3.4749,3.5619,3.6286,2264,4,2.8,Normal,,,,
,,5.0,2024-09-06 00:00:00,3.4824,1.0844104498,3.4707,3.5578,3.6279,1325,3.7,3.1,Normal,,,,
,,6.0,2024-09-09 00:00:00,3.5859,1.0847300598,3.4701,3.5515,3.6273,2160,3.88,2.75,Normal,,,,
,,9.0,2024-09-10 00:00:00,3.5167,1.0848345713,3.4674,3.5479,3.6265,1420,3.75,2.8,Normal,,,,
,,10.0,2024-09-11 00:00:00,3.4959,1.0849384746,3.4641,3.5468,3.6257,1064,3.7,3,Normal,,,,
,,11.0,2024-09-12 00:00:00,3.5352,1.0850435561,3.4621,3.5468,3.6259,1227,3.7,3,Normal,,,,
,,12.0,2024-09-13 00:00:00,3.5177,1.0851481276,3.458,3.5456,3.6263,1913,3.7,2.9,Normal,,,,
,,13.0,2024-09-16 00:00:00,3.5423,1.0854640662,3.4524,3.5395,3.6273,1662,3.75,3,Normal,,,,
,,16.0,2024-09-17 00:00:00,3.5427,1.0855694217,3.453,3.537,3.6271,1277,3.8,2.9,Normal,,,,
,,17.0,2024-09-18 00:00:00,3.4455,1.0856718964,3.4505,3.5334,3.6265,1830,3.6,2.8,Normal,,,,
,,18.0,2024-09-19 00:00:00,3.4316,1.0857739674,3.4476,3.5305,3.6244,1483,3.6,2.9,Normal,,,,
,,19.0,2024-09-20 00:00:00,3.1089,1.0858664486,3.4334,3.524,3.6202,1274,3.4,2.5,Normal,,,,
,,20.0,2024-09-23 00:00:00,3.2039,1.0861523944,3.4293,3.5103,3.6065,2732,3.4,2.8,Normal,,,,
,,23.0,2024-09-24 00:00:00,3.1178,1.0862451727,3.4256,3.5046,3.6002,2368,3.3,2.7,Normal,,,,
,,24.0,2024-09-25 00:00:00,3.135,1.0863384707,3.4225,3.4988,3.5939,2191,3.3,2.6,Normal,,,,
,,25.0,2024-09-26 00:00:00,3.1705,1.0864328334,3.4206,3.4944,3.5891,1714,3.35,2.7,Normal,,,,
,,26.0,2024-09-27 00:00:00,3.4135,1.0865344372,3.4269,3.4924,3.5861,2189,3.8,2.3,Normal,,,,
,,27.0,2024-09-30 00:00:00,3.3108,1.0868301055,3.4213,3.4882,3.5788,1687,3.5,2.5,Normal,,,,
,,30.0,2024-10-01 00:00:00,3.8808,1.0869456609,3.4287,3.4932,3.5789,-,-,-,Contingency,,,,
,Oct,1.0,2024-10-02 00:00:00,3.7299,1.0870567348,3.4352,3.4966,3.5791,1610,3.85,3.2,Normal,,,,
,,2.0,2024-10-03 00:00:00,3.6048,1.0871640943,3.4405,3.4987,3.579,1521,3.8,2.8,Normal,,,,
,,3.0,2024-10-04 00:00:00,3.5946,1.0872711606,3.4417,3.5,3.5795,2417,3.8,3,Normal,,,,
,,4.0,2024-10-07 00:00:00,3.5514,1.0875885306,3.4458,3.5013,3.5812,3301,3.75,2.8,Normal,,,,
,,7.0,2024-10-08 00:00:00,3.5015,1.0876928646,3.443,3.501,3.5816,3083,3.75,3,Normal,,,,
,,8.0,2024-10-09 00:00:00,3.3875,1.0877938114,3.4364,3.5002,3.5817,2646,3.65,2,Normal,,,,
,,9.0,2024-10-10 00:00:00,3.3049,1.0878923059,3.4293,3.4991,3.5811,2839,3.6,2.6,Normal,,,,
,,10.0,2024-10-11 00:00:00,3.1077,1.0879849318,3.4163,3.4949,3.5794,2633,3.6,2.5,Normal,,,,
,,11.0,2024-10-14 00:00:00,3.0977,1.0882619387,3.3728,3.4808,3.5736,2037,3.6,2.5,Normal,,,,
,,14.0,2024-10-15 00:00:00,3.0846,1.0883539073,3.3575,3.4757,3.5715,3400,3.6,2.5,Normal,,,,
,,15.0,2024-10-16 00:00:00,3.0314,1.0884442973,3.3405,3.4704,3.5693,1862,3.5,2.5,Normal,,,,
,,16.0,2024-10-17 00:00:00,2.9091,1.0885310478,3.3193,3.4637,3.5665,1258,3.35,2.5,Normal,,,,
,,17.0,2024-10-18 00:00:00,2.8903,1.0886172445,3.3007,3.4566,3.5642,2905,3.3,2.5,Normal,,,,
,,18.0,2024-10-21 00:00:00,2.9784,1.088883738,3.2737,3.4371,3.5541,2281,3.35,2.5,Normal,,,,
,,21.0,2024-10-22 00:00:00,3.0642,1.0889751506,3.269,3.4314,3.5509,2262,3.3,2.5,Normal,,,,
,,22.0,2024-10-23 00:00:00,3.1267,1.0890684355,3.2664,3.4266,3.5482,2889,3.3,2.5,Normal,,,,
,,23.0,2024-10-24 00:00:00,3.0662,1.0891599232,3.2647,3.4215,3.5454,2470,3.3,2,Normal,,,,
,,24.0,2024-10-25 00:00:00,2.947,1.0892478617,3.2584,3.415,3.5422,1663,3.25,2.3,Normal,,,,
,,25.0,2024-10-28 00:00:00,3.0313,1.0895192455,3.2316,3.3948,3.5322,2994,3.2,2.4,Normal,,,,
,,28.0,2024-10-29 00:00:00,3.0666,1.0896107831,3.2235,3.3884,3.5289,2237,3.2,2.4,Normal,,,,
,,29.0,2024-10-30 00:00:00,3.0955,1.089703191,3.2163,3.3834,3.5266,2776,3.2,2.1,Normal,,,,
,,30.0,2024-11-01 00:00:00,3.1559,1.0898916291,3.1912,3.3769,3.523,1690,3.3,1,Normal,,,,
,Nov,1.0,2024-11-04 00:00:00,3.2321,1.090181161,3.1513,3.3658,3.5163,1475,3.4,2.5,Normal,,,,
,,4.0,2024-11-05 00:00:00,2.9891,1.0902704394,3.1331,3.3593,3.5121,1157,3.25,2.3,Normal,,,,
,,5.0,2024-11-06 00:00:00,2.9118,1.0903574161,3.1124,3.3516,3.5074,815,3.25,2.5,Normal,,,,
,,6.0,2024-11-07 00:00:00,2.8566,1.0904427507,3.09,3.3438,3.5024,776,3.2,2,Normal,,,,
,,7.0,2024-11-08 00:00:00,2.9347,1.0905304253,3.0716,3.3364,3.4974,2614,3.1,2.4,Normal,,,,
,,8.0,2024-11-11 00:00:00,3.1044,1.0908086809,3.0559,3.3202,3.483,2824,3.3,2.3,Normal,,,,
,,11.0,2024-11-12 00:00:00,3.1304,1.0909022334,3.0569,3.3151,3.4781,2636,3.3,2.4,Normal,,,,
,,12.0,2024-11-13 00:00:00,3.0749,1.0909941352,3.0562,3.3088,3.473,2917,3.3,2.4,Normal,,,,
,,13.0,2024-11-14 00:00:00,2.96,1.0910826103,3.0518,3.301,3.4688,2585,3.3,2.2,Normal,,,,
,,14.0,2024-11-15 00:00:00,2.8989,1.0911692662,3.0458,3.2932,3.4647,4371,3.3,2.6,Normal,,,,
,,15.0,2024-11-18 00:00:00,2.9008,1.0914294249,3.0416,3.2728,3.4532,2917,3.3,2.4,Normal,,,,
,,18.0,2024-11-19 00:00:00,3.1312,1.0915230546,3.0465,3.2685,3.4507,3465,3.5,2.8,Normal,,,,
,,19.0,2024-11-20 00:00:00,3.06,1.0916145631,3.0492,3.2632,3.4478,3285,3.25,2.5,Normal,,,,
,,20.0,2024-11-21 00:00:00,2.9428,1.0917025741,3.048,3.2588,3.4443,3787,3.15,2.4,Normal,,,,
,,21.0,2024-11-22 00:00:00,2.7615,1.0917851697,3.0382,3.254,3.4404,3146,3,2.3,Normal,,,,
,,22.0,2024-11-25 00:00:00,3.098,1.0920631711,3.0432,3.25,3.4327,1094,3.2,2.3,Normal,,,,
,,25.0,2024-11-26 00:00:00,3.0618,1.0921547787,3.0442,3.2482,3.4293,2518,3.2,2.3,Normal,,,,
,,26.0,2024-11-27 00:00:00,2.9033,1.0922416514,3.0401,3.2447,3.425,2369,3.2,2.3,Normal,,,,
,,27.0,2024-11-28 00:00:00,2.787,1.0923250508,3.0322,3.2389,3.4202,1695,3.6,2.2,Normal,,,,
,,28.0,2024-11-29 00:00:00,2.745,1.0924071996,3.0218,3.2322,3.4158,1869,3.1,2,Normal,,,,
,,29.0,2024-12-02 00:00:00,3.0839,1.0926840934,3.0093,3.2147,3.4074,1726,3.5,2.3,Normal,,,,
,Dec,2.0,2024-12-03 00:00:00,2.9528,1.0927724901,3,3.2093,3.4043,2834,3.2,2.2,Normal,,,,
,,3.0,2024-12-04 00:00:00,3.0756,1.0928645704,2.9947,3.2039,3.4001,2321,3.2,2.3,Normal,,,,
,,4.0,2024-12-05 00:00:00,3.0051,1.0929545475,2.9953,3.1988,3.3956,1143,3.2,2.3,Normal,,,,
,,5.0,2024-12-06 00:00:00,2.7668,1.0930373965,2.9904,3.1909,3.3896,1420,3.2,2.3,Normal,,,,
,,6.0,2024-12-09 00:00:00,2.8852,1.0932965991,2.9824,3.1676,3.3747,2282,3,2.1,Normal,,,,
,,9.0,2024-12-10 00:00:00,3.1885,1.0933921053,2.9852,3.164,3.371,2304,3.45,3,Normal,,,,
,,10.0,2024-12-11 00:00:00,3.1129,1.0934853551,2.9855,3.1598,3.3684,2312,3.3,2.5,Normal,,,,
,,11.0,2024-12-12 00:00:00,3.0721,1.0935773907,2.9836,3.1546,3.3658,1888,3.15,2.3,Normal,,,,
,,12.0,2024-12-13 00:00:00,3.1825,1.0936727416,2.9872,3.1509,3.3633,1878,3.3,2.2,Normal,,,,
,,13.0,2024-12-16 00:00:00,3.2537,1.0939652197,3.0206,3.1413,3.3554,1497,3.45,2.3,Normal,,,,
,,16.0,2024-12-17 00:00:00,3.1506,1.0940596484,3.0289,3.137,3.352,1609,3.4,2.2,Normal,,,,
,,17.0,2024-12-18 00:00:00,3.0547,1.0941512107,3.0341,3.1327,3.348,2399,3.5,2.3,Normal,,,,
,,18.0,2024-12-19 00:00:00,2.9769,1.0942404484,3.0289,3.1276,3.344,3277,3.25,2.2,Normal,,,,
,,19.0,2024-12-20 00:00:00,2.9893,1.0943300652,3.0266,3.1263,3.3401,2258,3.2,2.2,Normal,,,,
,,20.0,2024-12-23 00:00:00,3.23,1.0946205874,3.0562,3.1272,3.3336,1797,3.55,2.3,Normal,,,,
,,23.0,2024-12-24 00:00:00,2.762,1.0947034187,3.045,3.1232,3.3287,1408,3.1,2,Normal,,,,
,,24.0,2024-12-26 00:00:00,2.7495,1.094868344,3.0229,3.1143,3.319,2177,3,2.2,Normal,,,,
,,26.0,2024-12-27 00:00:00,2.5512,1.0949448708,3.0112,3.1047,3.3132,1527,2.9,2,Normal,,,,
,,27.0,2024-12-30 00:00:00,2.5613,1.0951753762,2.98,3.0799,3.2986,2833,3,2.2,Normal,,,,
,,30.0,2024-12-31 00:00:00,2.3115,1.0952447323,2.9586,3.0717,3.2935,2096,2.8,1.9,Normal,,,,
,,31.0,2025-01-02 00:00:00,2.1123,1.0953714986,2.8958,3.0346,3.279,800,2.5,1.9,Normal,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
SORA Value Date,,,SORA Publication Date,SORA,SORA Index,Compound SORA - 1 month,Compound SORA - 3 month,Compound SORA - 6 month,Aggregate Volume of SORA Transactions (S$ MILLIONS),Highest Transacted Rate,Lowest Transacted Rate,SORA Calculation Method,,,,
2025,Jan,2.0,2025-01-03 00:00:00,2.5211,1.0954471573,2.8818,3.0227,3.274,2493,3,1.9,Normal,,,,
,,3.0,2025-01-06 00:00:00,2.7573,1.0956954156,2.8632,2.9962,3.2618,3014,3,2,Normal,,,,
,,6.0,2025-01-07 00:00:00,2.8352,1.0957805256,2.8616,2.9883,3.258,3294,3,2.2,Normal,,,,
,,7.0,2025-01-08 00:00:00,2.7815,1.0958640301,2.8583,2.9805,3.2539,2937,3,2.2,Normal,,,,
,,8.0,2025-01-09 00:00:00,2.8385,1.0959492523,2.8568,2.9744,3.2504,3530,3,2,Normal,,,,
,,9.0,2025-01-10 00:00:00,2.898,1.0960362677,2.8474,2.97,3.2477,3775,3.05,2.2,Normal,,,,
,,10.0,2025-01-13 00:00:00,3.1047,1.0963159551,2.8456,2.9701,3.241,3462,3.2,2.2,Normal,,,,
,,13.0,2025-01-14 00:00:00,2.9332,1.0964040569,2.8353,2.9683,3.2376,2974,3.1,2,Normal,,,,
,,14.0,2025-01-15 00:00:00,2.9314,1.0964921116,2.8248,2.9666,3.2341,2703,3.2,2.3,Normal,,,,
,,15.0,2025-01-16 00:00:00,2.8138,1.0965766406,2.8106,2.9642,3.2303,2597,3,2.2,Normal,,,,
,,16.0,2025-01-17 00:00:00,2.4647,1.0966506881,2.7885,2.9594,3.2245,1478,3,2,Normal,,,,
,,17.0,2025-01-20 00:00:00,2.2492,1.0968534213,2.7149,2.9364,3.2028,3301,2.8,1.8,Normal,,,,
,,20.0,2025-01-21 00:00:00,2.2516,1.0969210836,2.6833,2.9284,3.1955,1819,2.6,1.8,Normal,,,,
,,21.0,2025-01-22 00:00:00,2.485,1.0969957644,2.6592,2.9221,3.1894,3151,2.7,1.8,Normal,,,,
,,22.0,2025-01-23 00:00:00,2.5852,1.0970734617,2.6384,2.9162,3.184,3002,3,2,Normal,,,,
,,23.0,2025-01-24 00:00:00,3.0238,1.0971643475,2.6469,2.9157,3.1812,3202,3.45,2.2,Normal,,,,
,,24.0,2025-01-27 00:00:00,3.0743,1.0974415814,2.6848,2.918,3.1723,2865,3.3,2.2,Normal,,,,
,,27.0,2025-01-28 00:00:00,2.9786,1.0975311387,2.6983,2.9175,3.1686,2258,3.1,2,Normal,,,,
